CustomerID|NameStyle|Title|FirstName|MiddleName|LastName|Suffix|CompanyName|SalesPerson|EmailAddress|Phone|rowguid
29486|0|Ms.|Kim|NULL|Abercrombie|NULL|Riders Company|adventure-works\jillian0|kim2@adventure-works.com|334-555-0137|2A5ABA2E-8DB0-4856-A773-21D185F1679E
29489|0|Ms.|Frances|B.|Adams|NULL|Area Bike Accessories|adventure-works\shu0|frances0@adventure-works.com|991-555-0183|C353FE38-6147-40A3-944D-3736F6297B8C
29490|0|Ms.|Margaret|J.|Smith|NULL|Bicycle Accessories and Kits|adventure-works\david8|margaret0@adventure-works.com|959-555-0151|7F2D6183-6AEE-4AD1-973D-F45A19B70BF7
29492|0|Mr.|Jay|NULL|Adams|NULL|Valley Bicycle Specialists|adventure-works\jillian0|jay1@adventure-works.com|158-555-0142|7A2EB695-B6B9-48D4-BAD2-BD33E8CE8CA1
29494|0|Mr.|Samuel|N.|Agcaoili|NULL|Vinyl and Plastic Goods Corporation|adventure-works\josé1|samuel0@adventure-works.com|554-555-0110|66D2DC13-4220-43B8-B2C7-131183CAEC34
29496|0|Mr.|Robert|E.|Ahlering|NULL|Fun Toys and Bikes|adventure-works\shu0|robert1@adventure-works.com|678-555-0175|44E51EC2-9D0B-40CC-B725-1A3E81DF9519
29497|0|Mr.|François|NULL|Ferrier|NULL|Great Bikes |adventure-works\david8|françois1@adventure-works.com|571-555-0128|EEEF3C65-08F9-49C6-AE12-A2FCDEDACAF5
29499|0|Ms.|Amy|E.|Alberts|NULL|Valley Toy Store|adventure-works\josé1|amy1@adventure-works.com|727-555-0115|29CD70BE-D5E5-4A7A-A1D5-521BCCE2193D
29502|0|Mr.|Paul|L.|Alcorn|NULL|Major Sport Suppliers|adventure-works\david8|paul2@adventure-works.com|331-555-0162|F193D485-3A5A-415A-9D3E-4A5DB8B4A2A0
29503|0|Mr.|Gregory|F.|Alderson|NULL|Family's Favorite Bike Shop|adventure-works\garrett1|gregory0@adventure-works.com|968-555-0153|76F035BE-E0E4-47A9-A873-BE3012B15C00
29505|0|Ms.|Michelle|NULL|Alexander|NULL|Imported and Domestic Cycles|adventure-works\linda3|michelle0@adventure-works.com|115-555-0175|E8AB6307-CD3C-4C36-9FE6-B5DA7BBAB0A1
29506|0|Mr.|Sean|P.|Jacobson|NULL|Systematic Sales|adventure-works\shu0|sean2@adventure-works.com|555-555-0162|6A1A593C-5424-43A3-AC77-948F6CB19707
29508|0|Mr.|Marvin|N.|Allen|NULL|Mountain Toy Store|adventure-works\jillian0|marvin0@adventure-works.com|447-555-0110|273ECF85-4243-4DFF-9286-EE65CEFB404C
29510|0|Mr.|Cecil|J.|Allison|NULL|Designated Distributors|adventure-works\josé1|cecil0@adventure-works.com|699-555-0155|CF861030-DC7A-4287-8FFC-5A349BBFE08A
29511|0|Mr.|Oscar|L.|Alpuerto|NULL|Bold Bike Accessories|adventure-works\linda3|oscar0@adventure-works.com|855-555-0174|B812BC01-6796-4B5A-9D7C-C8E7C6057799
29515|0|Mr.|Maxwell|J.|Amland|NULL|Serious Cycles|adventure-works\garrett1|maxwell0@adventure-works.com|614-555-0134|BBC286A2-31CF-406B-86A0-584C1C48E171
29517|0|Ms.|Ramona|J.|Antrim|NULL|Novelty Bikes|adventure-works\michael9|ramona0@adventure-works.com|327-555-0148|40035342-3797-4F30-AF6C-9C56FC31315A
29521|0|Mr.|Tom|H|Johnston|NULL|Brightwork Company|adventure-works\shu0|tom1@adventure-works.com|883-555-0177|C1E8581A-065B-42E4-A934-71FAD25CFB80
29522|0|Mr.|Thomas|B.|Armstrong|Jr.|Resale Services|adventure-works\linda3|thomas1@adventure-works.com|226-555-0146|4862835C-7661-41FB-9745-80F275B9723A
29523|0|Mr.|John|NULL|Arthur|NULL|The Gear Store|adventure-works\jillian0|john6@adventure-works.com|149-555-0113|7D7D6D52-79E3-4CE4-9F68-2D8B6BF4854D
29524|0|Mr.|Chris|NULL|Ashton|NULL|Immense Manufacturing Company|adventure-works\jillian0|chris3@adventure-works.com|556-555-0145|7901EC05-A4C0-49E4-AC89-9118B3B5EC8B
29525|0|Ms.|Teresa|NULL|Atkinson|NULL|Extended Bike Sales|adventure-works\linda3|teresa0@adventure-works.com|129-555-0110|AD907F95-DD96-4D69-A8D0-C72F64203CCA
29527|0|Mr.|Robert|A.|Avalos|NULL|Workout Emporium|adventure-works\josé1|robert2@adventure-works.com|665-555-0198|36702D8C-0756-4B16-B0DA-8C97103D8B90
29528|0|Mr.|Stephen|M.|Ayers|NULL|Work and Play Association|adventure-works\michael9|stephen1@adventure-works.com|818-555-0171|82C1FBD9-E2A5-4CD2-B07C-FE803B57B0C9
29530|0|Mr.|Daniel|NULL|Blanco|NULL|Nice Bikes|adventure-works\garrett1|daniel0@adventure-works.com|221-555-0167|EA3D7FC9-B1D0-4D83-8B1D-F47CCA131B0B
29531|0|Mr.|Cory|K.|Booth|NULL|Remarkable Bike Store|adventure-works\linda3|cory0@adventure-works.com|121-555-0157|75D00AA7-752F-41C9-9C5D-899E8E3061BD
29532|0|Mr.|James|B.|Bailey|Jr.|Road-Way Mart|adventure-works\david8|james3@adventure-works.com|234-555-0112|C5AAE356-0B32-4293-B09F-656EE3B5C04F
29533|0|Mr.|Douglas|A.|Baldwin|Jr.|Small Cycle Store|adventure-works\michael9|douglas1@adventure-works.com|583-555-0130|83DE2678-7DBC-4B56-9EC6-682CE7652FF3
29535|0|Mr.|Wayne|N.|Banack|NULL|Grand Bicycle Stores|adventure-works\jillian0|wayne0@adventure-works.com|640-555-0189|772BAC57-52AF-492A-97DA-30EC59DAC03B
29536|0|Mr.|Robert|L.|Barker|NULL|Kickstand Sellers|adventure-works\michael9|robert3@adventure-works.com|241-555-0112|8AA94321-8937-4950-AA00-504988E0A124
29539|0|Mr.|Josh|NULL|Barnhill|NULL|Gasless Cycle Shop|adventure-works\garrett1|josh0@adventure-works.com|584-555-0192|69DF26EC-38FB-4588-AE26-5987EDCCABF2
29541|0|NULL|Gytis|M|Barzdukas|NULL|Transportation Options|adventure-works\josé1|gytis0@adventure-works.com|257-555-0119|6048EA4A-07F5-4FC6-9638-878F76822941
29544|0|Mr.|Shaun|NULL|Beasley|NULL|Finer Cycle Shop|adventure-works\garrett1|shaun0@adventure-works.com|396-555-0187|A9A96153-F3F1-4049-872E-592B6E674BC3
29545|0|Mr.|John|A.|Beaver|NULL|Center Cycle Shop|adventure-works\pamela0|john8@adventure-works.com|521-555-0195|38DC2574-509C-4F65-B73A-68187F11B787
29546|0|Mr.|Christopher|R.|Beck|Jr.|Bulk Discount Store|adventure-works\jae0|christopher1@adventure-works.com|1 (11) 500 555-0132|228A34A5-66EF-4A18-BEF2-BE74BEB84191
29548|0|Ms.|Ann|NULL|Beebe|NULL|First-Rate Outlet|adventure-works\garrett1|ann0@adventure-works.com|277-555-0169|00CFDBC0-CDD2-4436-B0AE-DD248F4E4371
29550|0|Mr.|Stanley|A.|Alan|Jr.|Another Bicycle Company|adventure-works\david8|stanley0@adventure-works.com|156-555-0126|2B89C6ED-7F4E-4986-9408-38528091D899
29553|0|Ms.|Edna|J.|Benson|NULL|Unsurpassed Bikes|adventure-works\jillian0|edna0@adventure-works.com|789-555-0189|F7267A9A-0DB3-4A74-A652-A23EC874AB11
29554|0|Mr.|Payton|P.|Benson|NULL|Field Trip Inc|adventure-works\michael9|payton0@adventure-works.com|528-555-0183|3A972EED-6DB6-47EC-963C-C52C7E256B82
29557|0|Mr.|Alexander|J.|Berger|II|Odometers and Accessories Company|adventure-works\garrett1|alexander0@adventure-works.com|519-555-0151|2BE64FF5-7723-44D0-86E2-2AFFD80B0281
29558|0|Mr.|John|M.|Berger|Jr.|Scratch-Resistant Finishes Company|adventure-works\josé1|john10@adventure-works.com|156-555-0111|2C9DD7E4-7832-4954-87D2-94461D750BB1
29559|0|Mr.|Robert|M.|Bernacchi|NULL|Safe Cycles Shop|adventure-works\david8|robert4@adventure-works.com|449-555-0176|F21A8178-0E5B-4E88-94AE-1D46914CB020
29560|0|Mr.|Matthias|NULL|Berndt|NULL|Number 1 Supply|adventure-works\shu0|matthias1@adventure-works.com|384-555-0169|ADD0CC30-6294-45CF-87FB-8E27833FB38C
29562|0|Mr.|Steven|B.|Brown|IV|Golf and Cycle Store|adventure-works\shu0|steven1@adventure-works.com|280-555-0124|A1427A83-0D0C-4541-8823-42DFE2838756
29565|0|Mr.|Jimmy|NULL|Bischoff|NULL|World Bike Discount Store|adventure-works\linda3|jimmy1@adventure-works.com|992-555-0111|271B27D9-E905-4FCE-BD85-C9C4184E3E9E
29566|0|Ms.|Mae|M.|Black|NULL|Historic Bicycle Sales|adventure-works\michael9|mae1@adventure-works.com|264-555-0143|2A455D51-93B4-4BD7-82F3-832A1264BCA1
29567|0|Ms.|Jackie|E.|Blackwell|NULL|Commuter Bicycle Store|adventure-works\josé1|jackie0@adventure-works.com|972-555-0163|D8CB0E62-2423-4521-B8E1-0488855775A1
29568|0|Mr.|Donald|L.|Blanton|NULL|Coalition Bike Company|adventure-works\shu0|donald0@adventure-works.com|357-555-0161|D8B39163-B4B4-428D-ACD7-1DF795D801DC
29569|0|Ms.|Linda|E.|Burnett|NULL|Travel Systems|adventure-works\jillian0|linda4@adventure-works.com|121-555-0121|EB9D1CEC-596E-4775-AD51-ABD597A2679A
29570|0|Mr.|Michael|Greg|Blythe|NULL|Grease and Oil Products Company|adventure-works\jillian0|michael11@adventure-works.com|126-555-0172|CE40D69C-5141-4B37-921F-749C22722B9F
29571|0|Ms.|Gabriel|L.|Bockenkamp|NULL|Moderately-Priced Bikes Store|adventure-works\pamela0|gabriel0@adventure-works.com|763-555-0145|0A854F09-FBE8-4BF2-BD46-7A6180CB96D0
29573|0|Sr.|Luis|NULL|Bonifaz|NULL|Economy Bikes Company|adventure-works\linda3|luis0@adventure-works.com|688-555-0113|473731FF-4260-43FD-9BAE-DECEE582420E
29574|0|Mr.|Randall|NULL|Boseman|NULL|Third Bike Store|adventure-works\jillian0|randall0@adventure-works.com|383-555-0117|B4A76396-2351-4B5B-8FEE-18F97D6FE030
29576|0|Mr.|Eli|NULL|Bowen|NULL|Bikes for Two|adventure-works\josé1|eli0@adventure-works.com|371-555-0143|19E3AD5C-CAA8-41F6-9781-D56C651B4133
29577|0|Mr.|Lester|J.|Bowman|Sr.|Metal Processing Company|adventure-works\garrett1|lester0@adventure-works.com|844-555-0112|D6567177-9AEC-400B-9097-F3F33124242A
29579|0|Mr.|Cornelius|L.|Brandon|NULL|Initial Bike Company|adventure-works\shu0|cornelius0@adventure-works.com|229-555-0114|AF37EBFF-FE33-4CC9-8141-E0D4594F50E2
29580|0|Mr.|Richard|NULL|Bready|NULL|Latest Sports Equipment|adventure-works\david8|richard1@adventure-works.com|340-555-0131|041C42B9-857B-4B3F-B314-3BF29999AD48
29582|0|Mr.|Ted|NULL|Bremer|NULL|Raw Materials Inc|adventure-works\pamela0|ted0@adventure-works.com|962-555-0166|3EA30AEA-3C37-4450-A3AD-97EA44B21FF6
29583|0|Mr.|Alan|NULL|Brewer|NULL|Lots of Bikes Storehouse|adventure-works\jillian0|alan1@adventure-works.com|494-555-0134|63797367-055A-48FC-97C0-2C4D8573585E
29584|0|Mr.|Walter|J.|Brian|IV|Futuristic Bikes|adventure-works\shu0|walter0@adventure-works.com|163-555-0155|BD077ADD-F8F5-471C-A5FD-31A61303F41F
29585|0|Mr.|Christopher|M.|Bright|NULL|Parcel Express Delivery Service|adventure-works\david8|christopher2@adventure-works.com|162-555-0166|11E65E98-1980-4D9F-A6C0-A6DD2885B673
29587|0|Mr.|John|R.|Brooks|NULL|Prosperous Tours|adventure-works\jae0|john12@adventure-works.com|1 (11) 500 555-0179|8916316F-55E7-453E-9C82-F59B5FC32913
29588|0|Mr.|Willie|P.|Brooks|Jr.|Nonskid Tire Company|adventure-works\pamela0|willie0@adventure-works.com|525-555-0174|DEB25F8C-1D9F-442A-B686-6A505DE0C1BF
29590|0|Mr.|Jo|NULL|Brown|NULL|Metro Bike Works|adventure-works\michael9|jo2@adventure-works.com|689-555-0130|7E529A97-2B5C-4339-883F-3ECCFB85E411
29591|0|Mr.|Robert|NULL|Brown|NULL|Best o' Bikes|adventure-works\jillian0|robert5@adventure-works.com|575-555-0189|74AA6608-703F-4F37-A447-BBF9879C0D4F
29593|0|Ms.|Mary|K.|Browning|NULL|Client Discount Store|adventure-works\jillian0|mary5@adventure-works.com|658-555-0146|C610F872-6183-4D98-ADA3-E3A5B1A3588D
29596|0|Mr.|Eric|J.|Brumfield|NULL|Requisite Part Supply|adventure-works\josé1|eric3@adventure-works.com|644-555-0114|A6172F3E-C548-45CB-B1D7-79CA27AC267B
29598|0|Mr.|Michael|NULL|Brundage|NULL|Mechanical Products Ltd.|adventure-works\shu0|michael13@adventure-works.com|128-555-0148|5411839C-DAA1-4827-A995-1856C8217DE2
29599|0|Ms.|Shirley|R.|Bruner|NULL|Commendable Bikes|adventure-works\david8|shirley0@adventure-works.com|383-555-0155|985B33BB-5EB3-4CBA-87FB-250F05471374
29600|0|Ms.|June|B.|Brunner|NULL|Online Bike Sellers|adventure-works\michael9|june0@adventure-works.com|249-555-0172|2E9E3D6C-F361-49DD-885F-95E36BCDD2A2
29601|0|Mr.|Dirk|J.|Bruno|NULL|Custom Accessories Company|adventure-works\garrett1|dirk0@adventure-works.com|817-555-0114|18BCB5D4-14FB-4AF6-A8C2-AF791B677F6C
29603|0|Sra.|Janaina Barreiro Gambaro|NULL|Bueno|NULL|Courteous Bicycle Specialists|adventure-works\josé1|janainabarreirogambaro0@adventure-works.com|476-555-0184|C8099813-1F08-41C6-8567-025CAB01F0FA
29605|0|Ms.|Megan|E.|Burke|NULL|Professional Cycle Store|adventure-works\shu0|megan0@adventure-works.com|148-555-0149|216795C5-FBC9-4CFF-8CE3-2400E7679FA6
29606|0|Ms.|Karren|K.|Burkhardt|NULL|Fifth Bike Store|adventure-works\david8|karren0@adventure-works.com|652-555-0132|3CEF570C-26DD-478E-9F28-015037841EE2
29608|0|Mr.|Timothy|B.|Burnett|Jr.|Farthest Bike Store|adventure-works\josé1|timothy0@adventure-works.com|251-555-0172|EEE846BE-2EDC-4353-BCEC-756C9BC94AC1
29611|0|Mr.|Jared|L.|Bustamante|NULL|Alternative Vehicles|adventure-works\pamela0|jared0@adventure-works.com|164-555-0147|76D4BBBD-3474-487B-9090-20F86FF81608
29612|0|Mr.|Richard|A.|Byham|NULL|Channel Outlet|adventure-works\jae0|richard2@adventure-works.com|1 (11) 500 555-0138|768148E4-4D17-4B9B-86CA-76F5122FC107
29614|0|Mr.|Ryan|NULL|Calafato|NULL|Retail Mall|adventure-works\josé1|ryan1@adventure-works.com|726-555-0155|1722BE43-305B-4275-8863-F6D54343F12A
29615|0|Ms.|Mari|B.|Caldwell|NULL|Metro Metals Co.|adventure-works\jae0|mari0@adventure-works.com|1 (11) 500 555-0118|C7E5D895-EABA-4CC6-A7AB-50B8569541D3
29616|0|Ms.|Barbara|J.|Calone|NULL|Sheet Metal Manufacturing|adventure-works\jillian0|barbara2@adventure-works.com|145-555-0152|21DF3FF8-0A8F-434B-9290-E562B7DA6DCA
29617|0|Ms.|Lindsey|R.|Camacho|NULL|Thorough Parts and Repair Services|adventure-works\pamela0|lindsey0@adventure-works.com|827-555-0143|96E154EB-8F02-4651-A117-5E248685341D
29618|0|Sr.|Gustavo|NULL|Camargo|NULL|Uttermost Bike Shop|adventure-works\jae0|gustavo1@adventure-works.com|1 (11) 500 555-0118|89BE0FA2-162C-400D-9D8B-F2E557242088
29620|0|Ms.|Joan|M.|Campbell|NULL|Two-Wheeled Transit Company|adventure-works\josé1|joan0@adventure-works.com|700-555-0155|A2268D9A-2511-43C3-95CC-D7DE094109F1
29622|0|Mr.|Henry|L.|Campen|NULL|Metro Cycle Shop|adventure-works\david8|henry0@adventure-works.com|635-555-0126|EA5EA0F8-67B9-4D47-9D52-220F951FC446
29623|0|Mr.|Chris|NULL|Cannon|NULL|Outdoor Sporting Goods|adventure-works\shu0|chris5@adventure-works.com|118-555-0131|E9B77812-22B3-427A-8A5A-EA8275ED7B21
29625|0|Ms.|Suzana De Abreu|A.|Canuto|NULL|Petroleum Products Distributors|adventure-works\josé1|suzanadeabreu0@adventure-works.com|990-555-0141|6E7DD825-A7CD-439E-BC06-7C90AACBC553
29627|0|Mr.|Johnny|A.|Caprio|Jr.|Bikes and Motorbikes|adventure-works\garrett1|johnny0@adventure-works.com|112-555-0191|50AEA181-60F3-4B91-BC52-238B7CF7A9DB
29629|0|Mr.|Carlton|M.|Carlisle|NULL|Camping and Sports Store|adventure-works\josé1|carlton0@adventure-works.com|193-555-0116|2B0CF9C8-2517-4763-99E1-324422DF67E1
29631|0|Ms.|Jane|N.|Carmichael|NULL|Rural Department Store|adventure-works\shu0|jane0@adventure-works.com|716-555-0167|88B75A1F-858D-4750-A864-717F49A2DE10
29632|0|Ms.|Jovita|A.|Carmody|NULL|Sports Commodities|adventure-works\david8|jovita0@adventure-works.com|646-555-0137|B162868C-2CA6-4FF6-9DD0-6FA6C03D1B99
29635|0|Mr.|Rob|NULL|Caron|NULL|Responsible Bike Dealers|adventure-works\jillian0|rob2@adventure-works.com|620-555-0117|77FDC952-805B-4997-8363-EDE49A55D31F
29636|0|Mr.|Andy|NULL|Carothers|NULL|Western Bike Supplies|adventure-works\shu0|andy1@adventure-works.com|944-555-0148|625F2B1D-2F34-4020-88B8-032310645B2E
29637|0|Ms.|Donna|F.|Carreras|NULL|Advanced Bike Components|adventure-works\jillian0|donna0@adventure-works.com|279-555-0130|DF795C3F-BC55-4362-B8AD-3A4DCDCB2FF5
29638|0|Ms.|Rosmarie|J.|Carroll|NULL|Aerobic Exercise Company|adventure-works\linda3|rosmarie0@adventure-works.com|244-555-0112|3611A221-A20A-463A-AC19-265DB991CCC0
29639|0|Mr.|Joseph|N.|Castellucio|NULL|Corner Bicycle Supply|adventure-works\josé1|joseph1@adventure-works.com|180-555-0114|16864FBF-49C0-46CA-AC6C-530EB20CAD1B
29641|0|Mr.|Raul|E.|Casts|NULL|Westside Plaza|adventure-works\shu0|raul0@adventure-works.com|362-555-0162|BD94E4F9-A355-4CDA-8988-9D7B91637F13
29643|0|Mr.|Matthew|J.|Cavallari|NULL|Outstanding Cycles|adventure-works\david8|matthew1@adventure-works.com|695-555-0161|0396A776-C530-4F99-87DA-FF732F486D85
29644|0|Ms.|Brigid|F.|Cavendish|NULL|Vigorous Sports Store|adventure-works\jae0|brigid0@adventure-works.com|1 (11) 500 555-0178|D28AA7E1-F125-44AD-A121-544332C2254F
29645|0|Mr.|Andrew|NULL|Cencini|NULL|Sports Merchandise|adventure-works\pamela0|andrew2@adventure-works.com|644-555-0111|0AB26819-705B-44AD-8B7D-514BE2632220
29646|0|Ms.|Stacey|M.|Cereghino|NULL|Fitness Toy Store|adventure-works\jillian0|stacey0@adventure-works.com|351-555-0131|F21027CE-0506-4EB6-98D6-6D4E08F7087E
29649|0|Mr.|Pat|A.|Chambers|NULL|General Cycle Storehouse|adventure-works\garrett1|pat1@adventure-works.com|127-555-0124|895CED36-42B7-44E8-A1E4-81AE5F721A37
29650|0|Mr.|Forrest|J.|Chandler|NULL|Fitness Cycling|adventure-works\shu0|forrest0@adventure-works.com|448-555-0179|0BA6EC0D-0B9F-4B40-AE69-3079A9EF9B22
29651|0|Mr.|Lee|J.|Chapla|NULL|Good Bike Shop|adventure-works\jillian0|lee0@adventure-works.com|223-555-0184|50F790E6-1C54-49D1-A0BD-687A3E381C28
29653|0|Mr.|Pei|NULL|Chow|NULL|Thrilling Bike Tours|adventure-works\linda3|pei0@adventure-works.com|789-555-0184|16FFB394-535A-428D-AA61-96863A7AC191
29654|0|Mr.|Yao-Qiang|NULL|Cheng|NULL|This Area Sporting Goods|adventure-works\jillian0|yao-qiang0@adventure-works.com|344-555-0181|F92CE3CA-13DD-4E50-B882-8CA0CC320DCB
29655|0|Ms.|Nicky|E.|Chesnut|NULL|Full-Service Bike Store|adventure-works\michael9|nicky0@adventure-works.com|264-555-0164|A456FE6E-DFFD-4BB0-9585-ABD9229194F8
29659|0|Ms.|Ruth|A.|Choin|NULL|Genuine Bike Shop|adventure-works\jillian0|ruth1@adventure-works.com|273-555-0181|293F44D5-8949-4FD0-9337-DDACD20FD948
29660|0|Mr.|Anthony|NULL|Chor|NULL|Extreme Riding Supplies|adventure-works\linda3|anthony0@adventure-works.com|429-555-0145|E24193F1-F5DF-481E-AC1A-BAB86BD72C54
29662|0|Ms.|Jill|J.|Christie|NULL|Fleet Bikes|adventure-works\linda3|jill1@adventure-works.com|927-555-0198|E4665260-D5A1-4B3D-B727-09407FD598F1
29663|0|Ms.|Alice|NULL|Clark|NULL|Local Hardware Factory|adventure-works\jillian0|alice1@adventure-works.com|221-555-0141|E7DA5DB3-117A-49F9-A4C7-4D24D1FB75BF
29666|0|Ms.|Jane|NULL|Clayton|NULL|South Bike Company|adventure-works\garrett1|jane1@adventure-works.com|206-555-0195|D59815EC-776C-403F-AB1F-90712BBAD966
29668|0|Ms.|Connie|L.|Coffman|NULL|Discount Bicycle Specialists|adventure-works\jillian0|connie0@adventure-works.com|426-555-0181|02628723-F551-4361-A033-76C438616397
29671|0|Mr.|Pat|NULL|Coleman|NULL|Machines & Cycles Store|adventure-works\garrett1|pat2@adventure-works.com|292-555-0128|1D66E73C-E136-417F-AF0B-AC224D8A7AA3
29673|0|Mr.|John|L.|Colon|NULL|Two Wheels Cycle Store|adventure-works\linda3|john14@adventure-works.com|397-555-0144|82FF1AAC-744A-447D-87D6-7FAC7C2BAF89
29674|0|Mr.|Scott|A.|Colvin|NULL|Westside Cycle Store|adventure-works\jillian0|scott1@adventure-works.com|119-555-0144|F786CFB2-375C-4669-BEFC-42832C09F36A
29677|0|Mr.|William|J.|Conner|NULL|Urban Sports Emporium|adventure-works\josé1|william1@adventure-works.com|383-555-0111|55C0550F-92F6-49BF-A5F9-B88FBF037B04
29680|0|Ms.|Dorothy|J.|Contreras|NULL|Sixth Bike Store|adventure-works\josé1|dorothy0@adventure-works.com|428-555-0176|E81EFE51-E6D6-4178-822B-280BEF4A62E6
29682|0|Mr.|Scott|NULL|Cooper|NULL|Vehicle Shop|adventure-works\shu0|scott2@adventure-works.com|773-555-0182|6E0D2D51-9957-4449-A625-2F1493A0419E
29683|0|Ms.|Eva|NULL|Corets|NULL|First Department Stores|adventure-works\david8|eva0@adventure-works.com|542-555-0164|F5594FBF-D2E8-4D1D-A522-A5F003470401
29684|0|Mr.|Marlin|M.|Coriell|NULL|Grand Sport Boutique|adventure-works\michael9|marlin0@adventure-works.com|941-555-0155|E2E14D3C-C100-4541-AD38-9CD1BB8C7B9A
29686|0|Mr.|Jack|NULL|Creasey|NULL|Distinctive Store|adventure-works\shu0|jack2@adventure-works.com|539-555-0182|6F023446-D4C3-43EB-9AD2-1DCE20948111
29688|0|Mr.|Grant|NULL|Culbertson|NULL|Handy Bike Services|adventure-works\michael9|grant1@adventure-works.com|859-555-0173|D60AE47B-4A9F-44B5-A7AE-3D1091040242
29689|0|Mr.|Scott|NULL|Culp|NULL|Friendly Bike Shop|adventure-works\david8|scott3@adventure-works.com|119-555-0167|AFD514C0-D0B3-4DFE-A637-BA1622FAE8A1
29690|0|Mr.|Conor|NULL|Cunningham|NULL|Fashionable Bikes and Accessories|adventure-works\shu0|conor0@adventure-works.com|115-555-0113|BFADDEE5-D70C-4325-9C87-34D99C449391
29692|0|Mr.|Thierry|NULL|D'Hers|NULL|Citywide Service and Repair|adventure-works\josé1|thierry1@adventure-works.com|680-555-0192|F5589EF1-277F-449E-A042-71571B86449A
29695|0|Ms.|Megan|N.|Davis|NULL|Rugged Bikes|adventure-works\david8|megan1@adventure-works.com|839-555-0198|27B23835-1295-4527-8FB5-FCA7D91A4C8F
29696|0|Sr.|Alvaro|NULL|De Matos Miranda Filho|NULL|Principal Bike Company|adventure-works\shu0|alvaro0@adventure-works.com|551-555-0155|C7CBB299-403E-4C27-BAC7-AB690CB7891A
29698|0|Mr.|Jacob|N.|Dean|NULL|Finer Riding Supplies|adventure-works\josé1|jacob0@adventure-works.com|767-555-0151|68D9D7F4-4E7C-4752-AB9F-EF90CFEDB111
29699|0|Mr.|Alexander|J.|Deborde|NULL|Neighborhood Store|adventure-works\garrett1|alexander1@adventure-works.com|394-555-0176|719C6825-24A8-4982-8CF6-E7886C4983E7
29702|0|Ms.|Aidan|NULL|Delaney|NULL|Paint Supply|adventure-works\jillian0|aidan0@adventure-works.com|358-555-0188|0836CDF2-523B-40C5-A491-F9E5D3736333
29703|0|Mr.|Stefan|NULL|Delmarco|NULL|Preferred Bikes|adventure-works\linda3|stefan0@adventure-works.com|819-555-0186|5A341978-F3D1-4812-BF75-EB00CA9682E3
29705|0|Ms.|Della|F.|Demott Jr|NULL|Rewarding Activities Company|adventure-works\garrett1|della0@adventure-works.com|752-555-0185|52E54E40-7914-4340-B5D8-F460753F849D
29708|0|Mr.|Prashanth|NULL|Desai|NULL|Stationary Bikes and Stands|adventure-works\jillian0|prashanth0@adventure-works.com|138-555-0156|633E70BB-508F-45A9-9E1B-94AFD9513A01
29709|0|Ms.|Bev|L.|Desalvo|NULL|Successful Sales Company|adventure-works\pamela0|bev0@adventure-works.com|143-555-0113|139742BF-9980-4D0A-9A76-1E8C9701504B
29710|0|Ms.|Brenda|NULL|Diaz|NULL|Downtown Hotel|adventure-works\shu0|brenda2@adventure-works.com|147-555-0192|A37A4F71-12A9-4055-BCA8-C18B79098AF1
29711|0|Ms.|Gabriele|NULL|Dickmann|NULL|Certified Sports Supply|adventure-works\josé1|gabriele0@adventure-works.com|835-555-0116|B34DF238-E77E-4832-8184-487F0321F98F
29713|0|Mr.|Dick|NULL|Dievendorff|NULL|Rampart Amusement Company|adventure-works\jae0|dick1@adventure-works.com|1 (11) 500 555-0193|31D75DE8-5F8D-4513-AB55-4269D29BAFFD
29714|0|Mr.|Rudolph|J.|Dillon|Sr.|Sundry Sporting Goods|adventure-works\josé1|rudolph0@adventure-works.com|722-555-0169|DF3FEDCE-E229-4EE7-8F01-402C29B7187F
29716|0|Mr.|Blaine|NULL|Dockter|NULL|Farthermost Bike Shop|adventure-works\shu0|blaine0@adventure-works.com|156-555-0187|803D1CD3-8C99-48F1-945B-85EDBE393AF8
29717|0|Ms.|Cindy|M.|Dodd|NULL|Suburban Cycle Shop|adventure-works\david8|cindy0@adventure-works.com|706-555-0140|3E2C8BED-D9A3-43E1-88C9-D99BB37DECF2
29719|0|Ms.|Patricia|NULL|Doyle|NULL|Racing Bike Outlet|adventure-works\david8|patricia0@adventure-works.com|899-555-0134|D839E525-0420-4FF9-858F-8226EABE8C70
29720|0|Mr.|Gerald|M.|Drury|NULL|Utilitarian Sporting Goods|adventure-works\shu0|gerald0@adventure-works.com|169-555-0178|780CC0A0-5F32-4A54-9CF9-BD4E6090BF69
29722|0|Mr.|Reuben|NULL|D'sa|NULL|Vigorous Exercise Company|adventure-works\josé1|reuben1@adventure-works.com|916-555-0137|68396E18-907F-4CD5-A5F8-84D7969DAC11
29727|0|Mr.|Bart|NULL|Duncan|NULL|Stock Parts and Supplies|adventure-works\david8|bart0@adventure-works.com|539-555-0121|CA138A8B-0D82-45B4-92E2-4DE3A3FDC2F6
29728|0|Mr.|Maciej|NULL|Dusza|NULL|Roadway Supplies|adventure-works\shu0|maciej1@adventure-works.com|962-555-0144|E7FB711F-AC12-408A-A6F1-8AF3428DDACB
29730|0|Ms.|Linda|R.|Ecoffey|NULL|Future Bikes|adventure-works\josé1|linda5@adventure-works.com|674-555-0188|651C8184-9BF1-4A57-982D-E0F35E06FCEA
